exp,data,algo,error_trn,error_tst,corr_trn,corr_tst,r2_trn,r2_tst,tree_size,func_node,leaf_node,train_param,compute_time,problem
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.04890291020274162,0.06099613383412361,,,-0.02681800757806596,-0.1511812788996283,,,,801,0.0007247100137684443,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.07393074035644531,0.0996180921792984,,,-0.5523291401606478,-0.8800941513160487,,,,801,0.0009119192214861308,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.287468820810318,0.3131278455257416,,,-4.708379612769133,-6.19341128578975,,,,801,0.0007049425007545785,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.31359049677848816,0.2746712267398834,,,-5.22708885428028,-5.309956112973612,,,,801,0.0006616303365524502,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.050413645803928375,0.04513080045580864,,,-0.0010832333586994203,-0.03677909730357065,,,,801,0.0010586103347882832,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.05200231075286865,0.048853520303964615,,,-0.03263002935404691,-0.1223003254437578,,,,801,0.0005716771295625869,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05336635187268257,0.051121924072504044,,,-0.05971633526494102,-0.1744117048790914,,,,801,0.0005628050190128692,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05189860239624977,0.04357804358005524,,,-0.030570708952609493,-0.0011079338465753708,,,,801,0.0007133908467750027,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.2990863621234894,0.2666577994823456,,,-5.051357110556807,-4.635598550269663,,,,801,0.0005958513037799156,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.2990863621234894,0.2666577994823456,,,-5.051357110556807,-4.635598550269663,,,,801,0.0011009582101482234,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.04940042272210121,0.0484057255089283,,,0.0004905971215618532,-0.023016188603741883,,,,801,0.0008249029721299263,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.05110381543636322,0.05254548415541649,,,-0.03397379560682223,-0.1105066241116337,,,,801,0.0006975409102766481,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05215679854154587,0.04775535687804222,,,-0.05527864523770387,-0.009271137688498188,,,,801,0.0009201618090067824,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05433223024010658,0.05759436637163162,,,-0.0992937446777502,-0.21721069049130404,,,,801,0.0007941959655448182,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.2940022051334381,0.28699421882629395,,,-4.977601829693062,-4.853980896155804,,,,801,0.0006953306394080593,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.30441999435424805,0.3113534152507782,,,-5.189413944100044,-5.3508494296040015,,,,801,0.0010805611741052914,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.04952472820878029,0.049156997352838516,,,-0.00692817548143454,-0.002682699363156793,,,,801,0.0007974129833587228,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.049905482679605484,0.0494222529232502,,,-0.014669544672226253,-0.008093266292622525,,,,801,0.0007266198119072065,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05428002402186394,0.05317486822605133,,,-0.10361193118701939,-0.08463735731557809,,,,801,0.0010816912128500742,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05954824760556221,0.06085774675011635,,,-0.21072446975810633,-0.24134923673876663,,,,801,0.0007599486063604486,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.2937731146812439,0.28791069984436035,,,-4.993710256562819,-4.7917641647565645,,,,801,0.0007761594367353883,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.2937731146812439,0.28791069984436035,,,-4.993710256562819,-4.7917641647565645,,,,801,0.000860990726784484,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.04942325875163078,0.04989413917064667,,,-0.008358824846843582,-0.003697017988532725,,,,801,0.0007670946317176297,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.05427905544638634,0.05598915368318558,,,-0.10742930036974219,-0.12630748231765043,,,,801,0.0007425816091772629,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.04975341632962227,0.05013122409582138,,,-0.0150948554829069,-0.008466332008199018,,,,801,0.0006090157652554447,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.049254629760980606,0.050203584134578705,,,-0.004918243401525135,-0.00992194005272995,,,,801,0.0006623439592857883,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.0492696538567543,0.048779603093862534,,,-0.0013345799982644735,-0.004877396087098029,,,,801,0.0005978386696070841,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.29730281233787537,0.27379193902015686,,,-5.042249682007852,-4.64021341720129,,,,801,0.0008903594866190871,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.049386780709028244,0.0486392043530941,,,-0.003714945943728898,-0.001985235399169394,,,,801,0.0007208528583996916,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.04945022240281105,0.04860500618815422,,,-0.005004345514782127,-0.0012805743176103057,,,,801,0.0009915395958782875,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.051588255912065506,0.04918411374092102,,,-0.04845675409419292,-0.013210556339299018,,,,801,0.0004423211698662745,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.07220225036144257,0.07921784371137619,,,-0.4674062068120719,-0.6319162135411038,,,,801,0.0007227430604908564,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.050640519708395004,0.052413493394851685,,,-0.03381910941199684,-0.05304510197985368,,,,801,0.0009684048286856037,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.2945372462272644,0.2848542034626007,,,-5.012936112676113,-4.723036614551531,,,,801,0.0007079406960369789,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.04901179298758507,0.04981242120265961,,,-0.0005688326607606875,-0.0007866955200148684,,,,801,0.0010410236985716101,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.04963644593954086,0.0499931164085865,,,-0.013321067433201383,-0.004417105941489696,,,,801,0.0007402937706202677,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05192345753312111,0.05166848748922348,,,-0.06001016898299305,-0.03807707989413056,,,,801,0.0005883223389926022,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.051084473729133606,0.052967071533203125,,,-0.042882317685709825,-0.06416713437791532,,,,801,0.0006776746005228121,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.04977750405669212,0.04764760658144951,,,-5.339713422047865e-05,-0.0898242370555522,,,,801,0.000770674176412086,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.28131821751594543,0.3377302885055542,,,-4.651815056376344,-6.724766718055017,,,,801,0.0007042141809855422,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.04982740804553032,0.04655202105641365,,,-0.0010560937366443923,-0.06476542104226124,,,,801,0.0009791206007134425,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.058230020105838776,0.06712070852518082,,,-0.16986848925855624,-0.5352245858559044,,,,801,0.0007247516553695888,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05116588622331619,0.044282857328653336,,,-0.027946745470807333,-0.012863712004366201,,,,801,0.0006892313695933721,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05860494449734688,0.044804371893405914,,,-0.17740085014503681,-0.024792146184811292,,,,801,0.000855557722588108,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.294596791267395,0.2846159338951111,,,-5.143080997466613,-4.293429028505338,,,,801,0.0011764250389517171,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.294596791267395,0.2846159338951111,,,-5.143080997466613,-4.293429028505338,,,,801,0.001425932531487452,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.048283372074365616,0.054949741810560226,,,-0.006829100334286409,-0.021982717301478827,,,,801,0.0012825555997352078,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.04962407425045967,0.05701866000890732,,,-0.03478613347817472,-0.06046155276251852,,,,801,0.000904778095140849,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.049016885459423065,0.054036736488342285,,,-0.02212482274440042,-0.005002260194979513,,,,801,0.0008745454762079945,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.04806358739733696,0.05447358265519142,,,-0.0022461394166486404,-0.013126914939041612,,,,801,0.0006559262536976435,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.29991817474365234,0.2633303701877594,,,-5.337239143616699,-3.8047266985660597,,,,801,0.0008752362368858024,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.29991817474365234,0.2633303701877594,,,-5.337239143616699,-3.8047266985660597,,,,801,0.000630628572751398,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.04766232520341873,0.055583737790584564,,,-0.007099746035128085,-0.014180929351226723,,,,801,0.0010144465590176516,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.053318560123443604,0.07002119719982147,,,-0.12661549968039054,-0.2776068850775222,,,,801,0.0006301313230436142,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05001302435994148,0.06436727941036224,,,-0.05676983162414828,-0.174445524365475,,,,801,0.0013614582688841101,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05065551772713661,0.05494380369782448,,,-0.07034578533468938,-0.002504606772518958,,,,801,0.0006016745959242729,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.05005231127142906,0.06031766161322594,,,-0.043939660503293565,-0.1463723551642162,,,,801,0.0007937738340194912,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.296179860830307,0.34431400895118713,,,-5.177415445772212,-5.543889239875796,,,,801,0.0009577053866974295,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.04830195754766464,0.053151343017816544,,,-0.007432712495502036,-0.010172406708274684,,,,801,0.0009012181464939901,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.048097241669893265,0.053407829254865646,,,-0.003162911880664865,-0.015047063982453368,,,,801,0.0006094174842311912,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.047963183373212814,0.054745063185691833,,,-0.0003668350117009833,-0.04046197253807926,,,,801,0.000939306331007448,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.04835620895028114,0.0564773827791214,,,-0.00856422683607505,-0.07338575050836105,,,,801,0.0031419200439975685,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.04678649455308914,0.060285184532403946,,,-0.004265334090659323,-0.0194519952256349,,,,801,0.0007352118622766782,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.29395559430122375,0.28718075156211853,,,-5.309714587113724,-3.8563672364932176,,,,801,0.0010378728174183466,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.04659925401210785,0.05944135785102844,,,-0.00024633548098718094,-0.005182494441612118,,,,801,0.000655175071873077,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.046642426401376724,0.059234533458948135,,,-0.0011729855673081602,-0.0016849929261717467,,,,801,0.0007433842306267725,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.04965950921177864,0.06479654461145401,,,-0.06593421771712316,-0.09574131559757482,,,,801,0.0007321352828038882,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.0504884272813797,0.0659041628241539,,,-0.08372688386709348,-0.1144715670257268,,,,801,0.0008729581963526059,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.2976592481136322,0.2723662555217743,,,-4.894632489603296,-5.256796260380467,,,,801,0.0010997105951178563,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.3033502995967865,0.31563225388526917,,,-5.007334139896004,-6.250703619263875,,,,801,0.0007040966046999578,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.05050862953066826,0.043770913034677505,,,-0.00023711268323411971,-0.005505359154653888,,,,801,0.0010304344843511711,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.052465908229351044,0.04751836881041527,,,-0.038997580406883614,-0.09159174535191772,,,,801,0.0007263397517269605,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05066237226128578,0.043564822524785995,,,-0.003281720590779802,-0.0007709870440026911,,,,801,0.0011490656904978294,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.0526161789894104,0.047734152525663376,,,-0.041973476670885024,-0.09654888467378853,,,,801,0.0009219548473619435,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.27814772725105286,0.3504120707511902,,,-4.479499665184012,-8.399887723918852,,,,801,0.0008429966560781818,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.05082802101969719,0.042840275913476944,,,-0.0013100473485432307,-0.1492006139272708,,,,801,0.0006914702180313738,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.05076758563518524,0.04384985938668251,,,-0.00011942214068394463,-0.17628303321651795,,,,801,0.0007026865057749291,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.05125194787979126,0.040938641875982285,,,-0.009661181638233707,-0.09818881055445994,,,,801,0.0005475315329146711,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.055856965482234955,0.061030466109514236,,,-0.1003800293357946,-0.6371567725495444,,,,801,0.000502787224233967,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05348397418856621,0.0382101945579052,,,-0.053632142984810116,-0.024997630834357576,,,,801,0.0007221225189836058,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.0766337513923645,0.07357348501682281,,,-0.502796223459252,-0.7711748867199302,,,,801,0.0007554325338912336,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.29072728753089905,0.3000938594341278,,,-4.701194645020031,-6.2243236773894175,,,,801,0.0012411164910825965,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.05100091174244881,0.04198415204882622,,,-0.00013347286764897603,-0.010707502079067233,,,,801,0.0011417963733411816,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.052339762449264526,0.04185225069522858,,,-0.026388504765914034,-0.007532171605303395,,,,801,0.0010102603533496594,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05848909541964531,0.046124864369630814,,,-0.14697747936775918,-0.1103890324988479,,,,801,0.0005492216920199459,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05125394091010094,0.0415465272963047,,,-0.0050953681799084105,-0.00017236082116522944,,,,801,0.0005865448141751224,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.2995849847793579,0.26466304063796997,,,-4.852371697381015,-5.5284756153428685,,,,801,0.0006216715459954248,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.051776446402072906,0.042958926409482956,,,-0.01144910887721351,-0.059673039426409336,,,,801,0.0005627601114037918,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.05127715319395065,0.04172038286924362,,,-0.0016956013539755066,-0.029121862034942714,,,,801,0.0008426284136837476,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.051632288843393326,0.040556300431489944,,,-0.008633116683354647,-0.0004071236177414228,,,,801,0.0007113732703744549,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05168049409985542,0.04054776951670647,,,-0.009574744164623894,-0.00019680499683483177,,,,801,0.001117288249812714,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.053181372582912445,0.045384377241134644,,,-0.03889427062623341,-0.11950196793509638,,,,801,0.0010873699841434008,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.2896844148635864,0.3042653203010559,,,-5.244885885092092,-4.050050482565518,,,,801,0.0008540937345321865,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.30318158864974976,0.31630706787109375,,,-5.535850924349789,-4.249913511443962,,,,801,0.001343730377824339,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.0463918000459671,0.0602489709854126,,,-9.331912492949179e-05,1.642144836544457e-05,,,,801,0.0006509856001971519,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.048814352601766586,0.06274889409542084,,,-0.05231765341068728,-0.041476113207643106,,,,801,0.0007914704819248147,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.04640157148241997,0.060258787125349045,,,-0.0003041308755160621,-0.0001465586051434542,,,,801,0.0007335102721436383,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.04644087329506874,0.06029300019145012,,,-0.0011512870225591776,-0.0007144160142680267,,,,801,0.000625122899878515,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.05014136806130409,0.047644224017858505,,,-0.010695358452096793,-0.006559097202748276,,,,801,0.0006837501917799858,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.05182967707514763,0.050092123448848724,,,-0.044726467684605975,-0.05827475140853111,,,,801,0.0010248291982363348,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.049632083624601364,0.04743585363030434,,,-0.0004297574126024273,-0.0021570301408904147,,,,801,0.0009030299643947654,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.04990527778863907,0.047843970358371735,,,-0.00593650576959126,-0.01077896356545116,,,,801,0.001326041678859763,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05679277703166008,0.05362733453512192,,,-0.14476736650569366,-0.13296159554857367,,,,801,0.0008385401882537424,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05180054530501366,0.049046024680137634,,,-0.04413936397116469,-0.036174216906643686,,,,801,0.0011003278706171742,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.05007195100188255,0.048301659524440765,,,-0.010507378003415724,-0.01511899591261101,,,,801,0.0008920512787283283,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.29378265142440796,0.28787243366241455,,,-4.928860024172036,-5.049994180557705,,,,801,0.0009976625442504883,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.05017775297164917,0.04802113398909569,,,-0.012642710547452474,-0.009223427317025745,,,,801,0.0009939801203061457,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.04967796057462692,0.047819070518016815,,,-0.0025564213048745454,-0.004976742762809128,,,,801,0.0006206484690104445,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.04955168440937996,0.047608450055122375,,,-7.867019744089987e-06,-0.0005503397734953897,,,,801,0.000966609340824493,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05039780214428902,0.04821184277534485,,,-0.017083521017348113,-0.013231320640583855,,,,801,0.0006182716317372779,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.05244894325733185,0.05160735547542572,,,-0.05121101108948922,-0.13024855177074435,,,,801,0.0007298278481992957,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.3011845648288727,0.32429516315460205,,,-5.036509275604904,-6.102362722156469,,,,801,0.0006058077289633555,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.05167180299758911,0.04590345919132233,,,-0.03563518589221393,-0.005327924279600271,,,,801,0.00046790544300863185,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.05117266625165939,0.04957357048988342,,,-0.02563127566510448,-0.08570682003079266,,,,801,0.0006995764497208269,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.0499417670071125,0.04604359716176987,,,-0.0009608840011716691,-0.00839711812129007,,,,801,0.0008903521381012381,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05905033275485039,0.06060795485973358,,,-0.18351979967445953,-0.3273699930948455,,,,801,0.0005747006364064674,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.2853931784629822,0.3214303255081177,,,-4.930430635106181,-5.120852050614043,,,,801,0.0007248235075441125,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.2853931784629822,0.3214303255081177,,,-4.930430635106181,-5.120852050614043,,,,801,0.0007310117760749713,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.04841538146138191,0.05489957332611084,,,-0.006064761096786997,-0.045427794063699345,,,,801,0.0006904659205920076,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.0486629381775856,0.05550534278154373,,,-0.011208983597586819,-0.05696313891469207,,,,801,0.0007860089001590258,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.04953868314623833,0.052551016211509705,,,-0.029406820275990064,-0.0007052374552194429,,,,801,0.0005184175216988342,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05167027562856674,0.0533021055161953,,,-0.07370102159301783,-0.01500796516675762,,,,801,0.0006695267272322145,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.2876441478729248,0.3124266564846039,,,-4.9903681922458105,-4.847619097168245,,,,801,0.0006288428829140859,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.3086112141609192,0.29458844661712646,,,-5.427021237729582,-4.5137463338275765,,,,801,0.0009773104158166336,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.04834868013858795,0.05342736840248108,,,-0.006891421984249746,1.1864122637206265e-05,,,,801,0.0008924472821901922,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.050780583173036575,0.054528746753931046,,,-0.05753726038937845,-0.020602306956264194,,,,801,0.0008779462069681246,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.04813751205801964,0.054350852966308594,,,-0.002493649577838708,-0.017272719318254914,,,,801,0.001006003112009127,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.04870300367474556,0.05550572648644447,,,-0.014270517172995323,-0.03888824671377278,,,,801,0.0013621841391471968,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.2859991788864136,0.3190063536167145,,,-4.6958531001026,-6.294798205216383,,,,801,0.0013853360528815282,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.3148403465747833,0.26967188715934753,,,-5.27024326862664,-5.166654927331538,,,,801,0.0009933897893722743,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.05022643506526947,0.044996228069067,,,-0.0002911252204347292,-0.02894005580346537,,,,801,0.0006081265945957131,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.050283536314964294,0.04463500529527664,,,-0.0014281027044185102,-0.02067981907961891,,,,801,0.000665623031250418,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05113914608955383,0.04856691509485245,,,-0.018468006887167654,-0.11059184497234065,,,,801,0.000527864449644742,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.052820853888988495,0.051861271262168884,,,-0.05196034195574373,-0.1859245896982591,,,,801,0.0006884344636577449,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,RMSprop,0.05670512095093727,0.050324954092502594,,,-0.12747623149332798,-0.12813691542134542,,,,801,0.0007643781296194416,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adam,0.3060363233089447,0.30488815903663635,,,-5.084964891251612,-5.834692817214155,,,,801,0.0008521071852070012,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,Adagrad,0.051058508455753326,0.045638568699359894,,,-0.015203770480778589,-0.02308196159548581,,,,801,0.0009993208597784172,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,SGD,0.06307666748762131,0.0584217831492424,,,-0.25416253913498577,-0.3096438622004285,,,,801,0.0013992076050745297,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,MGD,0.05631975829601288,0.051348183304071426,,,-0.11981399386446068,-0.15107475061860587,,,,801,0.0007847416890810613,reg
MLP_sigmoid_ES_No_Reg_l1_l2_npy,dee,NAG,0.05818552523851395,0.05331411585211754,,,-0.15691137656642606,-0.19514508330594715,,,,801,0.0010830915137513043,reg
MLP_sigmoid_ES_No_Reg_l1_l2_defopt_npy,dee,RMSprop,0.04928068444132805,0.05760902166366577,,,-0.036151364091829175,-0.03720913682838689,,,,801,0.00045878021684411455,reg
MLP_sigmoid_ES_No_Reg_l1_l2_defopt_npy,dee,Adam,0.049651484936475754,0.05801466852426529,,,-0.04394768273536975,-0.04451250469647294,,,,801,0.0007952043454941005,reg
MLP_sigmoid_ES_No_Reg_l1_l2_defopt_npy,dee,Adagrad,0.04756131395697594,0.05555873364210129,,,-7.960951970975572e-07,-0.00029514409958841803,,,,801,0.0012731772579558907,reg
MLP_sigmoid_ES_No_Reg_l1_l2_defopt_npy,dee,SGD,0.047612886875867844,0.05566606670618057,,,-0.0010849996326307565,-0.002227687214427343,,,,801,0.0010685022563150484,reg
MLP_sigmoid_ES_No_Reg_l1_l2_defopt_npy,dee,MGD,0.04762199521064758,0.055556055158376694,,,-0.0012765792952846855,-0.00024700343546379955,,,,801,0.0005851004221667982,reg
MLP_sigmoid_ES_No_Reg_l1_l2_defopt_npy,dee,NAG,0.04755536839365959,0.055554911494255066,,,0.000124223789015665,-0.00022630884885810332,,,,801,0.0009850777991830485,reg
MLP_sigmoid_ES_No_Reg_l1_l2_defopt_npy,dee,RMSprop,0.05021039396524429,0.048381224274635315,,,-0.007689569583868128,-0.060467276795277414,,,,801,0.0006123764874183969,reg
MLP_sigmoid_ES_No_Reg_l1_l2_defopt_npy,dee,Adam,0.05254507064819336,0.0528750903904438,,,-0.054545064231955376,-0.1589682464672637,,,,801,0.0005363144286691326,reg
